CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,Z1,Z2,Z3"09","Ciudad de México","002","Azcapotzalco","0001","Azcapotzalco","U","192902.770","0991103.698","2244","E14A39","414711","196053","218658"
"09","Ciudad de México","009","Milpa Alta","0173","Camino Real a Tlaltenami","R","191047.627","0990342.175","2718","E14A49","69","32","37"
"09","Ciudad de México","009","Milpa Alta","0174","Mecalco","R","191051.069","0990112.748","2521","E14A49","157","74","83"
"09","Ciudad de México","009","Milpa Alta","0176","Zacatonco","R","191051.497","0990059.896","2543","E14A49","61","27","34"
"09","Ciudad de México","009","Milpa Alta","0178","Xali","R","191012.803","0990153.464","2726","E14A49","39","23","16"
"09","Ciudad de México","009","Milpa Alta","0179","Texaxahuacalli","R","190936.711","0990228.251","2869","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0180","Aguacasoliztintla","R","191006.209","0990005.393","2713","E14A49","0","0","0"
"09","Ciudad de México","009","Milpa Alta","0185","Zacaxontlipa","R","191145.074","0990618.599","2681","E14A49","48","24","24"
"09","Ciudad de México","009","Milpa Alta","0187","Santa Catarina (Piedra Blanca)","R","191240.444","0990443.115","2620","E14A49","143","72","71"
"09","Ciudad de México","009","Milpa Alta","0188","Cuauhtetec","R","191139.365","0990452.759","2693","E14A49","188","99","89"
"09","Ciudad de México","009","Milpa Alta","0189","Huitlalpa","R","191133.084","0990449.468","2699","E14A49","91","40","51"
"09","Ciudad de México","009","Milpa Alta","0191","Texcolipan","R","191303.118","0990333.372","2561","E14A49","15","6","9"
"09","Ciudad de México","009","Milpa Alta","0192","Tetzmititla","R","191228.340","0990323.124","2572","E14A49","27","16","11"
"09","Ciudad de México","009","Milpa Alta","0195","Tlaxiomulco","R","191128.763","0990217.899","2524","E14A49","113","55","58"
"09","Ciudad de México","009","Milpa Alta","0197","Chichauhtonco","R","191115.288","0990206.995","2544","E14A49","10","7","3"
"09","Ciudad de México","009","Milpa Alta","0198","Tecoloxtitla","R","191054.801","0990044.205","2517","E14A49","159","84","75"
"09","Ciudad de México","009","Milpa Alta","0199","Tapalaco (Amacapultitla)","R","191013.155","0990010.948","2709","E14A49","13","7","6"
"09","Ciudad de México","009","Milpa Alta","0200","Teacalco","R","191157.183","0990339.811","2489","E14A49","38","16","22"
"09","Ciudad de México","009","Milpa Alta","0201","Iztlalco","R","191257.090","0990339.498","2564","E14A49","9","6","3"
"09","Ciudad de México","009","Milpa Alta","0202","Cuauhzontlipan","R","191249.379","0990344.628","2585","E14A49","144","76","68"
"09","Ciudad de México","009","Milpa Alta","0203","Huepaltepec","R","191244.941","0990425.860","2602","E14A49","54","25","29"
"09","Ciudad de México","009","Milpa Alta","0204","Mecatlán (Rancho el Refugio)","R","191236.370","0990501.251","2631","E14A49","42","25","17"
"09","Ciudad de México","009","Milpa Alta","0205","Tecupilco (Kilómetro 17.5)","R","191305.842","0990302.577","2438","E14A49","81","34","47"
"09","Ciudad de México","009","Milpa Alta","0206","Xaxalpa","R","191259.893","0990257.874","2443","E14A49","93","47","46"
"09","Ciudad de México","009","Milpa Alta","0207","Xaltepetitla","R","191256.301","0990236.999","2479","E14A49","29","13","16"
"09","Ciudad de México","009","Milpa Alta","0208","Tetecolok","R","191245.601","0990314.848","2562","E14A49","62","25","37"
"09","Ciudad de México","009","Milpa Alta","0209","Tlaxicoapa (Mulotla)","R","191229.611","0990314.785","2546","E14A49","55","30","25"
"09","Ciudad de México","009","Milpa Alta","0210","Santa Rosa","R","191332.983","0990011.590","2339","E14A49","130","63","67"
"09","Ciudad de México","009","Milpa Alta","0211","Olla de Piedra","R","191327.428","0990011.300","2326","E14A49","36","17","19"
"09","Ciudad de México","009","Milpa Alta","0213","El Zapote (Techultepec)","R","191240.647","0990019.020","2321","E14A49","331","174","157"
"09","Ciudad de México","009","Milpa Alta","0214","Maxulco (Barrio Cruztitla)","R","191233.719","0990012.369","2313","E14A49","310","160","150"
"09","Ciudad de México","009","Milpa Alta","0215","El Pirul","R","191225.264","0990038.011","2358","E14A49","29","15","14"
"09","Ciudad de México","009","Milpa Alta","0216","Santa Marta Casalan (Prolongación Avenida México Norte)","R","191212.746","0990124.337","2387","E14A49","57","33","24"
"09","Ciudad de México","009","Milpa Alta","0217","Zacuaztitla","R","191210.493","0985858.442","2302","E14B41","189","102","87"
"09","Ciudad de México","009","Milpa Alta","0218","Rancho Paraíso Escondido","R","191217.559","0985913.753","2291","E14B41","10","*","*"
"09","Ciudad de México","009","Milpa Alta","0219","Omaxal","R","191104.745","0990539.405","2855","E14A49","160","74","86"
"09","Ciudad de México","009","Milpa Alta","0220","Mimiradorco (Camino Real al Monte)","R","191058.658","0990539.078","2876","E14A49","17","11","6"
"09","Ciudad de México","009","Milpa Alta","0222","Ahuatitla","R","191105.928","0990455.346","2802","E14A49","52","27","25"
"09","Ciudad de México","009","Milpa Alta","0223","Texacazintla (Xacalixpa)","R","191040.491","0990443.612","2867","E14A49","96","55","41"
"09","Ciudad de México","009","Milpa Alta","0224","Chichilecas","R","191037.568","0990403.627","2792","E14A49","142","65","77"
"09","Ciudad de México","009","Milpa Alta","0225","Camino a la Granja","R","191154.549","0990347.167","2512","E14A49","11","*","*"
"09","Ciudad de México","009","Milpa Alta","0226","Calle Capulines","R","191151.999","0990333.196","2504","E14A49","9","5","4"
"09","Ciudad de México","009","Milpa Alta","0227","Temalacatl [Centro de Producción las Violetas]","R","191141.072","0990327.259","2534","E14A49","50","27","23"
"09","Ciudad de México","009","Milpa Alta","0228","Temoayan","R","191147.616","0990324.510","2511","E14A49","34","13","21"
"09","Ciudad de México","009","Milpa Alta","0229","Prolongación Xolotl","R","191135.636","0990320.821","2548","E14A49","68","35","33"
"09","Ciudad de México","009","Milpa Alta","0230","Anayeli","R","191137.165","0990316.450","2535","E14A49","4","*","*"
